S_INFO_WINDCODE,TRADE_DT,S_DQ_CLOSE
000401.SZ,20240325,5.5600
605155.SH,20240325,13.2000
300333.SZ,20240325,5.5900
603986.SH,20240325,73.5300
300383.SZ,20240325,9.9600
300446.SZ,20240325,16.0400
301116.SZ,20240325,9.9400
688458.SH,20240325,53.2000
300900.SZ,20240325,26.6500
605377.SH,20240325,21.0500
871263.BJ,20240325,14.1300
002003.SZ,20240325,10.1500
688376.SH,20240325,35.0600
603759.SH,20240325,7.1000
688037.SH,20240325,118.1600
600888.SH,20240325,7.8100
002145.SZ,20240325,4.1600
300539.SZ,20240325,9.1800
002956.SZ,20240325,11.8900
601878.SH,20240325,11.0500
600633.SH,20240325,11.8800
603001.SH,20240325,4.4700
600143.SH,20240325,6.8400
300393.SZ,20240325,8.7800
300209.SZ,20240325,2.9200
605086.SH,20240325,22.0200
300808.SZ,20240325,18.6100
600160.SH,20240325,22.0100
002033.SZ,20240325,9.4900
300885.SZ,20240325,7.6700
002433.SZ,20240325,1.5200
300995.SZ,20240325,18.4200
000560.SZ,20240325,2.1400
002339.SZ,20240325,6.3700
870199.BJ,20240325,14.2500
601555.SH,20240325,6.8300
603580.SH,20240325,33.0100
002164.SZ,20240325,4.9800
688577.SH,20240325,68.2700
870508.BJ,20240325,8.3000
603565.SH,20240325,8.5900
300631.SZ,20240325,22.4300
603817.SH,20240325,5.2500
603617.SH,20240325,6.5700
603239.SH,20240325,14.1400
300031.SZ,20240325,15.3900
603344.SH,20240325,31.2100
000955.SZ,20240325,5.6100
600793.SH,20240325,11.3600
300146.SZ,20240325,16.6300
688158.SH,20240325,13.9800
300603.SZ,20240325,9.8500
605058.SH,20240325,17.3600
603777.SH,20240325,10.9800
002183.SZ,20240325,3.8000
688212.SH,20240325,62.9500
000426.SZ,20240325,10.6700
603933.SH,20240325,14.9800
002748.SZ,20240325,7.9200
002808.SZ,20240325,3.3900
300737.SZ,20240325,4.8700
600161.SH,20240325,26.0000
300588.SZ,20240325,10.5300
000710.SZ,20240325,10.4000
603270.SH,20240325,23.2000
002647.SZ,20240325,4.9700
301312.SZ,20240325,64.8700
688050.SH,20240325,120.0600
603856.SH,20240325,10.2500
300012.SZ,20240325,12.5300
605555.SH,20240325,18.5600
688701.SH,20240325,5.8600
688631.SH,20240325,54.2500
301239.SZ,20240325,56.3600
300508.SZ,20240325,22.8100
601377.SH,20240325,5.5100
300083.SZ,20240325,5.6500
002165.SZ,20240325,3.5500
300999.SZ,20240325,30.5200
688653.SH,20240325,13.7200
301372.SZ,20240325,33.3700
603206.SH,20240325,15.3600
002179.SZ,20240325,36.0200
000526.SZ,20240325,57.7500
600501.SH,20240325,12.3700
688121.SH,20240325,15.8800
838810.BJ,20240325,7.4200
003025.SZ,20240325,14.0000
688523.SH,20240325,21.2100
001326.SZ,20240325,36.3900
300167.SZ,20240325,2.1400
000728.SZ,20240325,6.5900
603211.SH,20240325,16.8500
301160.SZ,20240325,36.6000
300550.SZ,20240325,11.9500
600846.SH,20240325,8.3500
600017.SH,20240325,2.7300
002729.SZ,20240325,15.0900
000536.SZ,20240325,2.9200
603128.SH,20240325,6.7100
600166.SH,20240325,2.7200
603615.SH,20240325,19.7900
301299.SZ,20240325,48.8000
836699.BJ,20240325,14.8300
001296.SZ,20240325,21.4700
600377.SH,20240325,11.6400
001227.SZ,20240325,2.5400
603269.SH,20240325,13.9500
300135.SZ,20240325,2.9400
605289.SH,20240325,37.4000
688358.SH,20240325,33.7200
300613.SZ,20240325,34.6700
300818.SZ,20240325,31.1000
300034.SZ,20240325,15.6100
600281.SH,20240325,3.5600
301511.SZ,20240325,20.7600
688130.SH,20240325,31.1900
688777.SH,20240325,44.6800
000912.SZ,20240325,4.1900
601106.SH,20240325,2.6800
002599.SZ,20240325,6.9100
301159.SZ,20240325,37.4600
301189.SZ,20240325,22.9100
603093.SH,20240325,10.1600
002432.SZ,20240325,48.4300
603678.SH,20240325,21.3100
301171.SZ,20240325,19.4000
831627.BJ,20240325,12.5800
001256.SZ,20240325,14.5300
600609.SH,20240325,4.3100
600343.SH,20240325,8.3500
002574.SZ,20240325,5.8900
002315.SZ,20240325,35.5500
873726.BJ,20240325,24.7200
000965.SZ,20240325,2.9100
688168.SH,20240325,29.3900
688181.SH,20240325,19.1300
001979.SZ,20240325,9.6200
301185.SZ,20240325,19.4500
688029.SH,20240325,67.5500
300866.SZ,20240325,80.0700
688468.SH,20240325,7.5000
000839.SZ,20240325,2.0000
688287.SH,20240325,9.1200
000153.SZ,20240325,7.7100
000968.SZ,20240325,6.6500
688551.SH,20240325,51.7000
603960.SH,20240325,30.5800
603995.SH,20240325,15.8000
001270.SZ,20240325,56.5300
600571.SH,20240325,13.0500
603920.SH,20240325,18.2400
688222.SH,20240325,13.7300
300219.SZ,20240325,6.8700
300322.SZ,20240325,9.3800
301095.SZ,20240325,56.3200
300337.SZ,20240325,7.2000
300164.SZ,20240325,4.2500
688025.SH,20240325,50.4000
600278.SH,20240325,6.1300
600376.SH,20240325,2.6300
688395.SH,20240325,17.2000
002203.SZ,20240325,9.2200
300384.SZ,20240325,13.6200
688201.SH,20240325,14.1700
300191.SZ,20240325,14.7500
300458.SZ,20240325,19.4400
002895.SZ,20240325,17.3200
002199.SZ,20240325,6.5900
001696.SZ,20240325,6.8400
300478.SZ,20240325,10.6600
300133.SZ,20240325,9.6300
601100.SH,20240325,56.0400
833751.BJ,20240325,9.8400
603056.SH,20240325,15.5700
300685.SZ,20240325,22.1900
605577.SH,20240325,21.6800
688178.SH,20240325,11.8400
688610.SH,20240325,36.8100
000949.SZ,20240325,3.0200
601015.SH,20240325,3.6300
000428.SZ,20240325,3.4400
603906.SH,20240325,9.5600
603516.SH,20240325,28.1800
688409.SH,20240325,73.7300
301156.SZ,20240325,15.2500
601515.SH,20240325,3.7200
600783.SH,20240325,11.0400
002370.SZ,20240325,3.7500
688112.SH,20240325,35.9300
002102.SZ,20240325,2.2500
603558.SH,20240325,10.5100
001208.SZ,20240325,8.0500
000868.SZ,20240325,4.5500
300595.SZ,20240325,18.5000
688092.SH,20240325,31.3400
300819.SZ,20240325,12.0500
002752.SZ,20240325,4.8300
603279.SH,20240325,20.5000
688539.SH,20240325,37.3300
000999.SZ,20240325,51.8800
600173.SH,20240325,4.0400
002212.SZ,20240325,7.4100
831152.BJ,20240325,11.8400
603030.SH,20240325,2.6000
601921.SH,20240325,8.8800
300245.SZ,20240325,6.7000
002120.SZ,20240325,7.3300
600721.SH,20240325,6.1800
603018.SH,20240325,7.9900
600613.SH,20240325,6.4600
002981.SZ,20240325,31.1000
300243.SZ,20240325,7.4200
600190.SH,20240325,2.5700
300432.SZ,20240325,7.7600
300388.SZ,20240325,5.9700
000988.SZ,20240325,33.7600
688105.SH,20240325,23.7000
001213.SZ,20240325,4.0100
835179.BJ,20240325,17.8600
601598.SH,20240325,6.0700
603948.SH,20240325,21.0600
300434.SZ,20240325,8.7600
688019.SH,20240325,138.2300
603711.SH,20240325,16.4500
688416.SH,20240325,44.4600
600791.SH,20240325,3.9100
688184.SH,20240325,17.8600
002412.SZ,20240325,5.3600
688155.SH,20240325,58.3000
300609.SZ,20240325,22.1800
300970.SZ,20240325,13.0800
300371.SZ,20240325,9.7200
300573.SZ,20240325,223.0000
002454.SZ,20240325,6.3000
603107.SH,20240325,18.0300
688733.SH,20240325,22.5000
002691.SZ,20240325,6.6500
002813.SZ,20240325,29.8000
873167.BJ,20240325,11.2300
002901.SZ,20240325,30.2500
600826.SH,20240325,9.0200
601860.SH,20240325,2.5600
000039.SZ,20240325,9.0900
300314.SZ,20240325,11.4500
301320.SZ,20240325,15.9400
000509.SZ,20240325,3.3300
300984.SZ,20240325,22.1900
688566.SH,20240325,24.9500
688598.SH,20240325,50.4300
002998.SZ,20240325,6.6800
000970.SZ,20240325,9.3700
001376.SZ,20240325,16.8600
002040.SZ,20240325,6.1000
600469.SH,20240325,5.5700
301169.SZ,20240325,43.7300
301043.SZ,20240325,25.9700
688661.SH,20240325,42.7800
300715.SZ,20240325,9.1800
430510.BJ,20240325,21.1900
002435.SZ,20240325,3.1500
300729.SZ,20240325,18.8300
002695.SZ,20240325,8.0300
300208.SZ,20240325,4.2700
000525.SZ,20240325,9.1500
300676.SZ,20240325,42.1900
002264.SZ,20240325,4.6400
600155.SH,20240325,7.3900
001259.SZ,20240325,24.3400
300766.SZ,20240325,15.2600
603818.SH,20240325,3.7900
836807.BJ,20240325,5.4100
002305.SZ,20240325,1.7100
300684.SZ,20240325,17.1400
605566.SH,20240325,16.6800
300433.SZ,20240325,13.3400
600989.SH,20240325,15.7400
300807.SZ,20240325,27.5000
000151.SZ,20240325,10.2500
301035.SZ,20240325,66.4200
300098.SZ,20240325,3.6600
600365.SH,20240325,2.9500
301009.SZ,20240325,8.8100
603530.SH,20240325,18.6200
300664.SZ,20240325,4.6700
002871.SZ,20240325,9.1500
002289.SZ,20240325,4.7200
301255.SZ,20240325,38.0000
601985.SH,20240325,8.7900
002213.SZ,20240325,13.8000
430685.BJ,20240325,10.0000
000811.SZ,20240325,12.4300
832175.BJ,20240325,8.7200
000430.SZ,20240325,6.2700
600729.SH,20240325,26.8500
002486.SZ,20240325,2.4200
300824.SZ,20240325,7.4400
688310.SH,20240325,24.3500
300973.SZ,20240325,33.7000
000762.SZ,20240325,22.4400
600753.SH,20240325,7.4400
002961.SZ,20240325,12.2400
002662.SZ,20240325,3.1500
300700.SZ,20240325,12.8300
001268.SZ,20240325,18.9500
002427.SZ,20240325,3.8600
834407.BJ,20240325,9.6300
600053.SH,20240325,16.7700
600755.SH,20240325,7.1300
835670.BJ,20240325,12.4300
002338.SZ,20240325,32.8800
002960.SZ,20240325,15.3000
600179.SH,20240325,2.2100
833429.BJ,20240325,11.3100
600694.SH,20240325,16.7500
600996.SH,20240325,7.9800
605006.SH,20240325,5.7900
600868.SH,20240325,2.4000
600395.SH,20240325,6.0400
002706.SZ,20240325,7.6700
300058.SZ,20240325,7.6700
002921.SZ,20240325,12.7600
300070.SZ,20240325,4.8500
300211.SZ,20240325,7.1800
600346.SH,20240325,13.2300
601865.SH,20240325,28.3000
601777.SH,20240325,3.1900
000751.SZ,20240325,3.0200
300936.SZ,20240325,36.1100
600900.SH,20240325,24.9800
603035.SH,20240325,15.7100
688219.SH,20240325,8.4800
601933.SH,20240325,2.3200
688591.SH,20240325,21.9600
600195.SH,20240325,9.3800
300374.SZ,20240325,14.7800
601187.SH,20240325,5.2200
603855.SH,20240325,18.7600
300923.SZ,20240325,18.0400
603216.SH,20240325,10.1700
601137.SH,20240325,19.6000
835237.BJ,20240325,13.7100
002444.SZ,20240325,24.4400
688680.SH,20240325,48.4000
600095.SH,20240325,6.9500
000975.SZ,20240325,16.7300
000782.SZ,20240325,4.6400
600570.SH,20240325,23.9300
600576.SH,20240325,6.4200
301072.SZ,20240325,28.9400
603387.SH,20240325,8.9200
301199.SZ,20240325,22.6000
301138.SZ,20240325,26.5100
301529.SZ,20240325,31.9100
603985.SH,20240325,24.6500
300295.SZ,20240325,9.9900
002613.SZ,20240325,3.9400
838171.BJ,20240325,11.4900
300439.SZ,20240325,9.5000
002098.SZ,20240325,5.6600
002567.SZ,20240325,6.1800
300915.SZ,20240325,26.3500
601702.SH,20240325,17.8000
002861.SZ,20240325,11.8500
301321.SZ,20240325,15.1300
603125.SH,20240325,28.0900
000677.SZ,20240325,3.1300
300978.SZ,20240325,11.2200
002005.SZ,20240325,1.2100
002366.SZ,20240325,4.5300
300665.SZ,20240325,6.7900
000729.SZ,20240325,9.0200
001311.SZ,20240325,38.9900
300385.SZ,20240325,4.6400
600023.SH,20240325,6.2200
002479.SZ,20240325,4.2500
300340.SZ,20240325,8.6200
301256.SZ,20240325,6.9400
600663.SH,20240325,8.5200
000921.SZ,20240325,29.0100
300335.SZ,20240325,4.5500
688455.SH,20240325,9.9100
000967.SZ,20240325,4.9400
002993.SZ,20240325,32.7000
002318.SZ,20240325,22.3200
000158.SZ,20240325,8.1700
603557.SH,20240325,1.5300
600550.SH,20240325,4.1800
300470.SZ,20240325,32.7600
603636.SH,20240325,11.7500
002392.SZ,20240325,3.4800
601107.SH,20240325,5.0700
002466.SZ,20240325,48.5000
002498.SZ,20240325,3.6800
600807.SH,20240325,3.0900
002992.SZ,20240325,48.4600
301028.SZ,20240325,8.6600
603505.SH,20240325,29.8000
600156.SH,20240325,4.4200
300857.SZ,20240325,60.5000
300085.SZ,20240325,11.9500
000629.SZ,20240325,3.1400
600027.SH,20240325,6.5400
300394.SZ,20240325,156.6000
001298.SZ,20240325,29.9300
002690.SZ,20240325,19.4200
300129.SZ,20240325,8.0300
002252.SZ,20240325,7.0500
605365.SH,20240325,17.4500
688006.SH,20240325,21.5400
300429.SZ,20240325,12.7200
603280.SH,20240325,20.5100
600650.SH,20240325,7.8700
002512.SZ,20240325,4.8100
600551.SH,20240325,12.4700
600754.SH,20240325,28.5200
688486.SH,20240325,89.1800
300747.SZ,20240325,20.2800
002184.SZ,20240325,12.8000
300110.SZ,20240325,3.5500
002187.SZ,20240325,5.2500
300481.SZ,20240325,13.1900
000791.SZ,20240325,5.7200
301251.SZ,20240325,30.6800
603153.SH,20240325,19.9300
300094.SZ,20240325,3.7800
300298.SZ,20240325,20.6500
600735.SH,20240325,5.1600
002870.SZ,20240325,33.0800
300506.SZ,20240325,4.9800
603375.SH,20240325,54.3100
688787.SH,20240325,81.1900
002995.SZ,20240325,18.7600
603237.SH,20240325,26.7200
002415.SZ,20240325,32.6500
688511.SH,20240325,22.5800
301193.SZ,20240325,18.0100
600070.SH,20240325,1.9400
603587.SH,20240325,12.4800
831396.BJ,20240325,6.2800
603009.SH,20240325,15.2800
300983.SZ,20240325,24.4400
688090.SH,20240325,26.2000
600006.SH,20240325,8.2400
000584.SZ,20240325,3.0300
003027.SZ,20240325,16.6100
002389.SZ,20240325,16.1900
002999.SZ,20240325,6.8200
300976.SZ,20240325,38.7700
600690.SH,20240325,23.5600
300708.SZ,20240325,8.7500
601155.SH,20240325,10.0300
000420.SZ,20240325,3.5800
603399.SH,20240325,7.5500
600679.SH,20240325,9.7500
002478.SZ,20240325,6.1700
603656.SH,20240325,13.1900
300341.SZ,20240325,9.8300
688120.SH,20240325,189.7900
000733.SZ,20240325,54.5200
002644.SZ,20240325,7.9800
605388.SH,20240325,8.9600
300777.SZ,20240325,28.9500
003003.SZ,20240325,9.1100
688619.SH,20240325,9.7400
300702.SZ,20240325,15.9500
603040.SH,20240325,21.0000
688562.SH,20240325,17.4900
300207.SZ,20240325,13.7400
603317.SH,20240325,12.3900
000960.SZ,20240325,14.6200
836961.BJ,20240325,18.9700
002885.SZ,20240325,13.9700
001331.SZ,20240325,12.7200
603276.SH,20240325,19.1900
002138.SZ,20240325,26.7900
002614.SZ,20240325,7.1100
603535.SH,20240325,15.0000
300887.SZ,20240325,12.4900
000016.SZ,20240325,3.4300
688480.SH,20240325,32.9300
300210.SZ,20240325,12.7000
600207.SH,20240325,5.1700
600345.SH,20240325,20.9700
601615.SH,20240325,9.7200
000539.SZ,20240325,4.9900
002549.SZ,20240325,7.2700
301162.SZ,20240325,46.9300
300816.SZ,20240325,19.8800
300901.SZ,20240325,8.0200
688347.SH,20240325,32.2100
000701.SZ,20240325,4.3200
688401.SH,20240325,26.4900
600866.SH,20240325,4.3000
603789.SH,20240325,9.3400
300080.SZ,20240325,4.2300
688289.SH,20240325,20.2400
301223.SZ,20240325,15.7500
300517.SZ,20240325,8.3100
300131.SZ,20240325,5.5000
688282.SH,20240325,26.2600
603379.SH,20240325,43.8500
601198.SH,20240325,7.9800
600810.SH,20240325,6.9100
603129.SH,20240325,117.8000
603393.SH,20240325,30.3500
301519.SZ,20240325,15.6000
600028.SH,20240325,6.2300
603662.SH,20240325,31.2600
300025.SZ,20240325,10.0300
603256.SH,20240325,7.6500
688209.SH,20240325,13.4900
603893.SH,20240325,51.5900
603299.SH,20240325,8.3200
301213.SZ,20240325,33.9900
600960.SH,20240325,3.7500
300581.SZ,20240325,8.2700
600704.SH,20240325,4.4000
605488.SH,20240325,13.0400
603868.SH,20240325,47.6600
600975.SH,20240325,9.5000
603507.SH,20240325,25.0800
000786.SZ,20240325,27.8300
002988.SZ,20240325,19.4500
601108.SH,20240325,7.4000
600280.SH,20240325,3.1200
603556.SH,20240325,37.2900
688627.SH,20240325,70.9500
830964.BJ,20240325,3.2100
600288.SH,20240325,9.3000
600526.SH,20240325,4.5800
603612.SH,20240325,12.0800
002621.SZ,20240325,2.4000
601212.SH,20240325,2.7900
002367.SZ,20240325,7.4000
600476.SH,20240325,15.6800
300572.SZ,20240325,13.5000
002270.SZ,20240325,18.1600
688798.SH,20240325,55.7400
002172.SZ,20240325,3.1800
300641.SZ,20240325,4.2400
000633.SZ,20240325,5.7800
688315.SH,20240325,14.8500
837212.BJ,20240325,8.5500
601083.SH,20240325,9.8900
600100.SH,20240325,6.8500
300010.SZ,20240325,2.6500
300011.SZ,20240325,6.4700
300116.SZ,20240325,1.2300
002846.SZ,20240325,8.8100
600774.SH,20240325,7.2200
601011.SH,20240325,2.5500
300985.SZ,20240325,29.7100
300001.SZ,20240325,19.5200
601689.SH,20240325,61.7100
832662.BJ,20240325,14.4700
002068.SZ,20240325,9.0700
600638.SH,20240325,4.4600
300813.SZ,20240325,16.8500
002037.SZ,20240325,6.4000
300937.SZ,20240325,24.5100
688080.SH,20240325,34.7800
600388.SH,20240325,12.2900
301004.SZ,20240325,67.5800
600057.SH,20240325,6.4500
002233.SZ,20240325,7.3500
000880.SZ,20240325,8.9300
002749.SZ,20240325,14.8500
300835.SZ,20240325,23.6400
600310.SH,20240325,3.4000
001338.SZ,20240325,10.4100
688548.SH,20240325,10.4700
601500.SH,20240325,4.8400
601022.SH,20240325,9.1700
872392.BJ,20240325,9.8000
600639.SH,20240325,11.8700
002063.SZ,20240325,5.5400
300485.SZ,20240325,8.2500
301077.SZ,20240325,15.7300
601111.SH,20240325,7.2500
002588.SZ,20240325,6.1700
605099.SH,20240325,21.4000
300206.SZ,20240325,11.3500
300310.SZ,20240325,4.2800
002755.SZ,20240325,9.7300
601366.SH,20240325,5.0200
603879.SH,20240325,8.4900
600467.SH,20240325,2.0800
600475.SH,20240325,11.3500
600400.SH,20240325,2.4400
600119.SH,20240325,7.5900
600988.SH,20240325,14.5500
301327.SZ,20240325,63.0400
002793.SZ,20240325,4.6100
300414.SZ,20240325,7.9400
688103.SH,20240325,36.5100
300354.SZ,20240325,42.4500
603215.SH,20240325,17.2200
002243.SZ,20240325,7.2400
600282.SH,20240325,4.5000
002057.SZ,20240325,7.0800
603958.SH,20240325,11.6700
000736.SZ,20240325,10.9800
301363.SZ,20240325,24.8700
003039.SZ,20240325,12.9700
300730.SZ,20240325,11.0700
600897.SH,20240325,12.8500
688668.SH,20240325,64.6600
603681.SH,20240325,12.5000
600865.SH,20240325,6.8100
688066.SH,20240325,23.5600
838275.BJ,20240325,4.1900
301179.SZ,20240325,22.2300
605128.SH,20240325,49.4800
600961.SH,20240325,10.7700
873001.BJ,20240325,8.9600
600649.SH,20240325,3.5200
301310.SZ,20240325,37.3900
605300.SH,20240325,13.4800
000019.SZ,20240325,6.5600
600387.SH,20240325,5.6400
600519.SH,20240325,1689.0100
003019.SZ,20240325,23.0200
002593.SZ,20240325,3.3800
002663.SZ,20240325,1.6200
002510.SZ,20240325,4.1300
002542.SZ,20240325,2.3600
002346.SZ,20240325,9.6200
301288.SZ,20240325,14.4300
688039.SH,20240325,33.7200
301300.SZ,20240325,23.7000
000700.SZ,20240325,7.0100
300181.SZ,20240325,12.4400
600015.SH,20240325,6.3800
300043.SZ,20240325,3.1300
300120.SZ,20240325,5.3700
301369.SZ,20240325,53.6300
300711.SZ,20240325,12.6000
002714.SZ,20240325,42.1700
835508.BJ,20240325,10.3600
002355.SZ,20240325,4.6700
002410.SZ,20240325,12.5700
002139.SZ,20240325,9.3300
603176.SH,20240325,4.8600
688249.SH,20240325,13.4800
000159.SZ,20240325,5.6100
603231.SH,20240325,18.1400
600796.SH,20240325,4.7900
002768.SZ,20240325,20.0600
603170.SH,20240325,15.2300
600237.SH,20240325,5.9900
603323.SH,20240325,4.5200
688236.SH,20240325,18.6300
000705.SZ,20240325,7.6500
002047.SZ,20240325,2.2700
000948.SZ,20240325,14.2100
605255.SH,20240325,15.9100
002753.SZ,20240325,6.2300
003009.SZ,20240325,43.6400
002255.SZ,20240325,5.1100
300877.SZ,20240325,13.7800
603728.SH,20240325,60.2300
600399.SH,20240325,6.1500
603066.SH,20240325,11.4000
002989.SZ,20240325,15.9200
002304.SZ,20240325,99.2400
603226.SH,20240325,5.2000
002516.SZ,20240325,4.5000
301157.SZ,20240325,39.2500
300185.SZ,20240325,2.2900
603229.SH,20240325,10.4500
688030.SH,20240325,13.6100
002594.SZ,20240325,214.2000
002298.SZ,20240325,6.4400
601838.SH,20240325,13.2500
301191.SZ,20240325,92.1000
605090.SH,20240325,26.9800
300318.SZ,20240325,4.7000
300400.SZ,20240325,12.6300
300687.SZ,20240325,19.1900
600706.SH,20240325,15.1500
605100.SH,20240325,13.6300
002134.SZ,20240325,7.8400
833533.BJ,20240325,13.8100
300562.SZ,20240325,9.1100
300415.SZ,20240325,19.8800
002331.SZ,20240325,7.6000
300029.SZ,20240325,4.8900
834261.BJ,20240325,7.0400
002429.SZ,20240325,5.1200
600528.SH,20240325,7.6800
002401.SZ,20240325,17.5400
837006.BJ,20240325,13.5500
300852.SZ,20240325,30.8000
871634.BJ,20240325,11.6600
002908.SZ,20240325,11.5000
301456.SZ,20240325,25.6000
603392.SH,20240325,71.3900
300957.SZ,20240325,62.0000
000555.SZ,20240325,12.2000
000532.SZ,20240325,11.0300
002820.SZ,20240325,9.0500
000409.SZ,20240325,8.6700
002625.SZ,20240325,17.3500
000422.SZ,20240325,8.7500
600798.SH,20240325,3.2000
002712.SZ,20240325,5.3200
002129.SZ,20240325,12.2100
301118.SZ,20240325,16.1100
002948.SZ,20240325,3.2200
300459.SZ,20240325,4.8900
000631.SZ,20240325,2.8500
002527.SZ,20240325,8.8900
600858.SH,20240325,4.5500
603809.SH,20240325,9.4800
002404.SZ,20240325,5.2800
301203.SZ,20240325,31.3000
301257.SZ,20240325,50.4800
000048.SZ,20240325,17.5400
600854.SH,20240325,4.3000
301510.SZ,20240325,39.5100
600803.SH,20240325,19.3200
002915.SZ,20240325,13.1700
002891.SZ,20240325,23.4000
301238.SZ,20240325,16.0600
300739.SZ,20240325,12.9500
301382.SZ,20240325,33.0000
300493.SZ,20240325,7.5500
002208.SZ,20240325,5.2100
688183.SH,20240325,9.5300
300570.SZ,20240325,42.4800
300826.SZ,20240325,12.9800
301358.SZ,20240325,29.8700
600094.SH,20240325,2.9600
600560.SH,20240325,15.8600
600216.SH,20240325,9.1500
002344.SZ,20240325,3.6300
300758.SZ,20240325,8.3900
603949.SH,20240325,14.8800
600592.SH,20240325,9.6200
002876.SZ,20240325,23.8500
600350.SH,20240325,8.2100
688381.SH,20240325,19.1300
600683.SH,20240325,5.0100
600737.SH,20240325,9.2000
300727.SZ,20240325,27.3200
688076.SH,20240325,57.3800
430047.BJ,20240325,16.8200
300504.SZ,20240325,14.7000
688306.SH,20240325,4.4800
002022.SZ,20240325,8.1800
301237.SZ,20240325,25.1800
000155.SZ,20240325,10.7800
600548.SH,20240325,9.4100
603608.SH,20240325,5.2900
688728.SH,20240325,17.2500
605305.SH,20240325,37.4900
000590.SZ,20240325,7.2000
831856.BJ,20240325,5.7400
688716.SH,20240325,30.2600
600630.SH,20240325,10.2100
603050.SH,20240325,22.5200
000498.SZ,20240325,5.5300
688722.SH,20240325,13.0700
002176.SZ,20240325,9.7100
603931.SH,20240325,21.1500
833873.BJ,20240325,3.2100
300878.SZ,20240325,19.0300
002566.SZ,20240325,7.1000
688277.SH,20240325,9.7000
600769.SH,20240325,7.8700
002154.SZ,20240325,5.9000
001317.SZ,20240325,27.8600
600051.SH,20240325,5.9300
001368.SZ,20240325,21.5500
603529.SH,20240325,31.2100
603890.SH,20240325,9.5100
600610.SH,20240325,5.7900
603341.SH,20240325,48.4900
002365.SZ,20240325,7.2600
603058.SH,20240325,7.3600
301373.SZ,20240325,25.0800
300062.SZ,20240325,5.0000
601669.SH,20240325,4.9500
600563.SH,20240325,100.0900
600449.SH,20240325,17.1300
300786.SZ,20240325,13.8000
002302.SZ,20240325,6.5600
002262.SZ,20240325,22.2200
301502.SZ,20240325,41.9900
688099.SH,20240325,51.5300
603788.SH,20240325,12.7500
300283.SZ,20240325,5.1400
601018.SH,20240325,3.4100
839729.BJ,20240325,6.2600
600358.SH,20240325,4.0500
002438.SZ,20240325,11.3100
002219.SZ,20240325,2.5400
688157.SH,20240325,38.2800
000404.SZ,20240325,7.0600
600078.SH,20240325,6.7800
600741.SH,20240325,16.6700
002698.SZ,20240325,16.4500
300162.SZ,20240325,5.5400
600880.SH,20240325,4.8900
000529.SZ,20240325,5.7200
002340.SZ,20240325,6.1000
002460.SZ,20240325,36.5900
002852.SZ,20240325,8.3700
002595.SZ,20240325,34.8000
603320.SH,20240325,12.3500
834475.BJ,20240325,8.6100
601061.SH,20240325,7.9200
688275.SH,20240325,42.8400
300982.SZ,20240325,20.3000
600308.SH,20240325,3.4700
002682.SZ,20240325,4.9400
300552.SZ,20240325,26.0000
300899.SZ,20240325,26.8000
600828.SH,20240325,3.2900
300796.SZ,20240325,14.1800
003021.SZ,20240325,64.3200
688371.SH,20240325,11.5000
300013.SZ,20240325,3.0300
601789.SH,20240325,4.3600
603488.SH,20240325,9.4800
600817.SH,20240325,8.5000
688151.SH,20240325,15.1800
300409.SZ,20240325,9.7100
002555.SZ,20240325,18.1500
301122.SZ,20240325,27.3500
002163.SZ,20240325,8.0900
600963.SH,20240325,4.9000
831010.BJ,20240325,5.0700
002697.SZ,20240325,4.8100
600138.SH,20240325,10.5900
603919.SH,20240325,20.5200
603877.SH,20240325,16.5900
000798.SZ,20240325,7.1300
600032.SH,20240325,7.2400
002127.SZ,20240325,3.1200
002225.SZ,20240325,3.3500
000919.SZ,20240325,6.6900
601007.SH,20240325,6.8800
300592.SZ,20240325,19.8100
600588.SH,20240325,12.6300
600731.SH,20240325,5.8500
002396.SZ,20240325,16.6700
002290.SZ,20240325,14.0200
300804.SZ,20240325,24.8500
002430.SZ,20240325,27.6700
600177.SH,20240325,6.9900
300612.SZ,20240325,16.9300
300068.SZ,20240325,11.6600
301197.SZ,20240325,13.9300
834058.BJ,20240325,15.8800
600831.SH,20240325,4.4700
835640.BJ,20240325,16.1200
837344.BJ,20240325,18.7300
603218.SH,20240325,11.3000
600208.SH,20240325,2.0900
301503.SZ,20240325,29.3800
688326.SH,20240325,69.1500
600929.SH,20240325,5.5700
000650.SZ,20240325,6.4500
600725.SH,20240325,2.7600
000416.SZ,20240325,1.0100
603551.SH,20240325,10.5400
832171.BJ,20240325,6.6400
600611.SH,20240325,2.7000
600536.SH,20240325,32.0200
002231.SZ,20240325,4.9700
603089.SH,20240325,9.4900
002515.SZ,20240325,5.2200
002287.SZ,20240325,21.2600
300723.SZ,20240325,24.8800
000505.SZ,20240325,6.3100
601997.SH,20240325,5.3900
000869.SZ,20240325,22.4700
688253.SH,20240325,36.9200
605089.SH,20240325,31.6100
833075.BJ,20240325,10.3000
002782.SZ,20240325,11.7100
688656.SH,20240325,25.2700
300559.SZ,20240325,13.3500
832089.BJ,20240325,14.5400
300724.SZ,20240325,61.2400
600428.SH,20240325,5.6500
603233.SH,20240325,21.1600
001378.SZ,20240325,28.3500
002603.SZ,20240325,20.4100
600884.SH,20240325,11.8900
000070.SZ,20240325,9.8400
000969.SZ,20240325,8.6300
605018.SH,20240325,9.0100
603797.SH,20240325,4.4900
